gene,p_value,fdr,mean_Normal,mean_0–3 days,mean_4–7 days,mean_>7 days,max_abs_log2fc_vs_normal
PTGS2,0.00017491673713023245,0.017526067665624485,4.97165344633039,8.66711602588265,8.647668016151854,7.232942796349998,3.6954625795522604
ANGPTL1,0.00017902661468508714,0.017526067665624485,7.104262164858643,4.1804409658044035,4.719031406656758,4.355198820859898,2.923821199054239
STEAP1,0.0001807417760988711,0.017526067665624485,7.215915366525144,9.64920398242438,10.004359435453706,9.763315448709916,2.7884440689285617
DFNA5,0.00017802370937748376,0.017526067665624485,7.352715111022895,8.616036611004152,8.814358644280098,9.124624074440325,1.77190896341743
ARPC1B,0.00017991583907170784,0.017526067665624485,9.25125185530264,10.869847752702611,10.733275364080091,10.880468985889072,1.629217130586433
BASP1,0.0001804496714120413,0.017526067665624485,6.895268216910118,8.093318387103787,7.954130841487978,8.155704078293184,1.2604358613830655
ORC1,0.0001771677574249308,0.017526067665624485,3.8994185715132006,4.912831145090817,4.949038028860043,4.393689888823478,1.0496194573468425
ATIC,0.00017853070487844268,0.017526067665624485,8.633397649704682,9.398497423612808,9.250301304871185,9.063599914065817,0.7650997739081262
HSPB3,0.0001818612077011396,0.017552974343302587,5.726608507769826,4.451626488313814,4.358526114118061,4.3741320234986665,1.3680823936517648
OMD,0.0001945596656772638,0.01806109718174223,6.633569628653055,3.468440695545901,3.7316878035975267,3.796716971426831,3.1651289331071544
SRGN,0.00019243118665088606,0.01806109718174223,8.339930142136819,11.480640509129271,11.219712018998203,10.841659998441918,3.1407103669924528
MT1F,0.00019488243966997765,0.01806109718174223,8.391047052047341,10.585406501353043,10.270838208731071,10.173522679006844,2.1943594493057024
GALNT6,0.00019367559816735325,0.01806109718174223,6.254273058126682,8.418625818937985,7.7619317563487344,7.839607062318365,2.164352760811303
MT1H,0.00018822781736782055,0.01806109718174223,9.42871607475215,11.50899443204939,11.037542050016194,11.015694148987544,2.0802783572972388
NCAPG2,0.00019492262403549511,0.01806109718174223,5.949672293634724,6.809170968933692,7.320675155441205,6.68223648568383,1.3710028618064811
GNPNAT1,0.00018956205532028443,0.01806109718174223,6.971098598862607,8.244498829467954,8.033564274289612,7.948884136796568,1.273400230605347
SLC40A1,0.00019080482075942476,0.01806109718174223,7.88619055297693,6.720261038199389,7.111921573066617,7.443901057697668,1.1659295147775408
MEOX2,0.00019469409354389044,0.01806109718174223,4.8455095308887355,3.736807591608463,4.106335615930333,4.18313666887041,1.1087019392802726
DPT,0.00019647079004386694,0.01808304484639084,9.715873067209332,7.121929157634596,7.29170210983635,7.22102220039181,2.593943909574736
ANLN,0.00019689424309913276,0.01808304484639084,6.002712957435054,7.061451087548561,8.465941819687794,6.967380018400952,2.4632288622527403
CSF3R,0.00019863279573579206,0.018162704059209618,5.970879626504035,8.71188289787454,8.269309810830114,8.448040615072166,2.741003271370505
CMTM2,0.00020024966106438336,0.01823058923087452,4.90834688095386,8.159279670193442,7.716894645353204,7.2570922838801755,3.250932789239582
COCH,0.00020508748052121042,0.01850936707318699,7.810146973469744,4.622998127370597,4.828033144940368,4.471472346126359,3.3386746273433854
CDA,0.0002043550369468901,0.01850936707318699,6.497663978229768,7.742575289394391,8.175600410179383,8.385082559719853,1.8874185814900857
GRB2,0.00020929463236081435,0.018807648687320076,6.608076839551018,8.05290135445293,7.8439902741359235,8.02782925020829,1.4448245149019119
PAICS,0.00021089049135443103,0.018869720874494327,7.376225231278159,8.71688288803844,9.054538089497145,8.361458951503062,1.6783128582189857
IGSF10,0.00021384091561486095,0.018890489020078904,7.889383056842735,5.187210681605402,5.342649185062946,5.467777922265031,2.7021723752373337
PHF19,0.0002137663211249049,0.018890489020078904,6.456612192736206,7.470848068062543,7.362526090080646,7.186879363700476,1.014235875326337
DDX21,0.00021331580572048276,0.018890489020078904,9.876602001802222,10.673565271878891,10.63876988760074,10.266025577607873,0.7969632700766685
PI15,0.00021689853326192085,0.01892008628219467,4.082981934145481,7.138239662108451,7.474809418783742,6.716863958640768,3.3918274846382612
CDCA3,0.00021636738863336903,0.01892008628219467,6.280213572990173,7.465291857613514,7.6604501228198805,7.182693974280048,1.3802365498297071
TNFRSF10B,0.00021565541008966381,0.01892008628219467,4.922350867422076,5.946122752128544,5.935159196504603,5.863846540585288,1.023771884706468
KRT6B,0.00022035091064124534,0.019141149104369513,10.996388555475397,13.48772878548597,13.49289860559997,13.43365676672515,2.4965100501245736
AKR1C3,0.0002238670860323444,0.019365896305403803,9.75886051038414,8.184181664084852,8.61025479322108,8.715261738030764,1.574678846299289
IL17D,0.00023035270752922297,0.01984460019243488,7.025125858857131,5.250901046378468,4.533204044343748,4.662967383340221,2.4919218145133835
MMP10,0.00023399618078934084,0.019911642355494603,3.7578651739308344,7.15887924511217,7.925929867219199,8.065390622936556,4.3075254490057215
CDC6,0.00023386045995868517,0.019911642355494603,4.07122532095995,6.105515247262619,6.296003418009672,5.348461888104296,2.2247780970497217
PSMD1,0.00023268782561253917,0.019911642355494603,8.565855800511343,9.216239966553237,9.397382719014775,9.190306166943557,0.8315269185034317
FHL1,0.00023846314447471128,0.02004628885487412,9.137957062137133,6.970760168966266,6.9451022767665975,6.354758954231801,2.7831981079053323
PHC2,0.00023698384826597156,0.02004628885487412,5.245124369743363,6.7174905027092215,6.486224608025306,6.696572172301068,1.4723661329658588
DHFR,0.0002380253138140839,0.02004628885487412,6.209819845617827,7.303978304345342,7.575115302611681,7.417523320657736,1.365295456993854
NIPBL,0.00023973690884880066,0.020072430022810426,7.405922899304041,6.379940877550912,7.164074541550392,6.609180158127846,1.025982021753129
CD93,0.0002409889770079356,0.020096552770645766,7.716190008587368,9.195629548030917,9.440026843252395,9.297336299532946,1.7238368346650272
CCNA2,0.0002454085659081281,0.02030268961132006,5.4070691931186445,6.8398661950315995,7.542521665393352,6.446433383317072,2.1354524722747072
ZNF148,0.0002450070730769745,0.02030268961132006,6.10410216132271,5.271778340571565,5.620967574571132,5.413479824703292,0.832323820751145
TCN1,0.00024958925820438104,0.020325925215019282,4.763691728563976,7.46826292239097,8.478832400522416,9.074306202416132,4.310614473852156
FGR,0.0002477521709185109,0.020325925215019282,6.505030753793217,8.409946868407955,8.050551851512637,8.168357519248909,1.9049161146147382
NUAK1,0.00024720618774013353,0.020325925215019282,9.448759756335216,7.920782193884954,8.076357011943282,8.504233289406896,1.5279775624502614
ARPC3,0.00024890445564508616,0.020325925215019282,10.361258700780068,10.795161551996097,10.954243813530459,10.891003471275951,0.5929851127503909
SGCG,0.00025366095786858307,0.020371653964507908,6.366955545624935,4.880583393069402,4.26978343718842,3.9611461808690627,2.4058093647558727
KIF11,0.00025405938367095433,0.020371653964507908,5.29553296033091,6.10398721148072,7.448425127492123,6.489482349107356,2.1528921671612133
TMEM2,0.0002531035140272358,0.020371653964507908,6.40837943410509,7.4197485556994565,7.833326908410773,7.60614239654429,1.4249474743056831
SERTM1,0.00025331576859030517,0.020371653964507908,4.293518595182543,2.897966065718119,2.892915939669896,2.897966065718119,1.400602655512647
TPPP3,0.00025882513925208677,0.020516253248019985,10.336425376999046,7.7457152988295475,7.18946938640174,7.244032902272514,3.1469559905973057
E2F3,0.00025877430698269363,0.020516253248019985,6.281687513104888,7.28002408059017,7.260767202444197,7.175857309256334,0.998336567485282
LRR1,0.0002581468392898197,0.020516253248019985,5.826197736360037,6.488592758760763,6.488084126917058,6.277812002507473,0.6623950224007267
SNRPD3,0.0002597990626188256,0.020516253248019985,10.022675665781366,10.588621822803907,10.618774978453112,10.292226488448998,0.5960993126717469
GALNT2,0.000263195528185823,0.0206281968857821,5.878701764746374,7.292380764761966,7.060544981315154,7.122881481744126,1.413679000015592
LINC01305,0.0002624236559369901,0.0206281968857821,5.355440531469345,4.076039473969998,4.0460627071276605,4.322809026876021,1.3093778243416843
LARP4,0.00026888885655958916,0.02099548644776897,5.071413718111317,5.525576788234357,5.6875369978657995,5.5127676214420385,0.6161232797544827
EXOSC9,0.00027129046007379654,0.02110396832693474,6.510092241791821,6.806894322488042,7.278769879270153,6.8504225933532,0.7686776374783317
MFAP4,0.00027682584392707364,0.02145451745052651,9.847839912785929,7.804653056755016,7.0611125020450105,7.910835499602012,2.7867274107409186
TMSB10,0.0002804063750648531,0.02165152632352614,12.449291841222179,13.197211946977925,13.308013667998978,13.291246245201135,0.8587218267767991
TMEM47,0.0002819920831890428,0.021693619742897286,7.59271961169441,5.902682852249124,6.640649764641265,6.772494662349767,1.6900367594452854
ATP7A,0.00028654449112291015,0.021962792466655997,7.630171209779526,6.785737967863859,6.714699466683325,6.806430222153743,0.9154717430962007
FTH1,0.00029058166988672366,0.022190647083510675,10.688225252406573,11.987335731417437,11.846425808682442,11.802125074184742,1.2991104790108636
S100P,0.00029918180933670885,0.0223674173048829,7.735472983995234,10.07713874586611,9.745788871796472,10.01087750723233,2.3416657618708756
ALDH1A1,0.0002989715272152642,0.0223674173048829,7.553193333578418,5.74360434607955,7.446051509196159,6.377327623601407,1.8095889874988673
SSPN,0.0002993337216069805,0.0223674173048829,6.555773857132976,5.06205178946042,5.602353947125425,5.7664664839004445,1.4937220676725556
LYAR,0.00029825311932518223,0.0223674173048829,6.088857222319582,7.194444337334178,7.49591770192574,7.066778326171186,1.4070604796061579
INSIG2,0.0002944355916624611,0.0223674173048829,8.116972829195356,7.024643768837435,7.711322328928163,7.186847526308035,1.0923290603579217
FN1,0.00029709094362841577,0.0223674173048829,11.07344231609344,10.439225850738005,11.67154177860516,12.071691909707459,0.9982495936140197
CBX7,0.00030161480250683005,0.022457376438079973,8.75521167247581,7.195531466180722,6.841705765935795,7.162370850536806,1.9135059065400144
SAT1,0.00030270046660955057,0.022458004725537047,10.632125824944284,11.610037414037551,11.467462018129103,11.561245854026383,0.9779115890932673
CNOT9,0.0003062483658941638,0.022640659333906122,5.410599677607341,6.392069141477587,6.32443863651752,6.14381138450766,0.9814694638702459
CDC25B,0.0003087565891365341,0.022745432403952166,8.47750837472433,9.958558922982691,9.74436635894684,9.49657188489064,1.4810505482583611
FOXM1,0.0003119931145922301,0.022765984598872007,6.082303310070131,7.976769784106644,7.805297858601874,7.787114358203833,1.8944664740365127
EFHD1,0.0003117212894298927,0.022765984598872007,7.351206462801614,5.810746705312922,5.661153549738196,6.026872562960663,1.6900529130634183
ZNF658,0.00031231156922857797,0.022765984598872007,5.522177937100945,4.015213356435904,4.79774187541537,4.18053084438806,1.5069645806650414
MT1HL1,0.00031518013760041996,0.022895036615656988,10.759670908956837,12.501913561865194,12.241844213761382,12.146787948305322,1.7422426529083577
SLC44A1,0.0003175473537027026,0.022986900104145638,7.734832042257604,6.8538290230010555,7.047734301864449,6.875576128349725,0.8810030192565481
CEP55,0.0003359300404445683,0.0230615624481369,4.495038695316568,6.719686483708578,7.716908999384923,6.729012187168299,3.2218703040683554
ITGBL1,0.00033581276198396676,0.0230615624481369,7.384708766333152,4.623675059494242,4.314015585134649,4.5453359852259885,3.0706931811985037
TPM4,0.00033035382219346243,0.0230615624481369,6.2851989635279155,8.225127505547912,8.571793635715384,8.326139668952449,2.2865946721874684
SMIM3,0.00033824805012707944,0.0230615624481369,6.363415516342962,7.781554560925469,7.639248908234908,8.32563690883301,1.962221392490048
EIF4EBP1,0.0003296043619564294,0.0230615624481369,7.016605645631873,8.972216092260645,8.562408116703503,8.672862628813155,1.9556104466287723
GJB6,0.0003384899323258774,0.0230615624481369,10.349018868765802,11.583527517642203,12.056402586740118,12.141023353918373,1.792004485152571
PHLDA1,0.0003358947321678475,0.0230615624481369,5.655137219424919,7.291969675913026,7.369938787179334,6.998879346023418,1.7148015677544146
TP53I3,0.000334092172880859,0.0230615624481369,6.784622816334441,7.795549092381641,8.135855090452647,8.386205819006415,1.6015830026719744
CSF3,0.00032432044834781814,0.0230615624481369,5.516361165224377,6.932961396286875,6.90673044665337,7.037059244930032,1.5206980797056548
CHEK1,0.00033379430681872786,0.0230615624481369,4.630559727286856,5.505090418443348,6.060146536279523,5.526076429432507,1.4295868089926662
PNPT1,0.00032269690433974233,0.0230615624481369,7.167448813031473,8.28688167794121,8.54487195349477,7.905750187979582,1.3774231404632973
MYD88,0.0003263183658171733,0.0230615624481369,9.486340889111068,10.767761265327026,10.301015954855364,10.477085464661206,1.2814203762159586
KPNA2,0.0003344289327139096,0.0230615624481369,9.451924559188429,10.437075804920118,10.665416982978385,10.442908830422041,1.2134924237899565
FNBP1L,0.0003200958290358978,0.0230615624481369,7.230468919460307,6.034216216221394,6.65808257861967,6.476732542566867,1.1962527032389128
NCAPH,0.00033137642241385263,0.0230615624481369,5.310407046185097,6.369656753330755,6.469463286567165,6.220271159731787,1.1590562403820677
AURKB,0.0003364686295694186,0.0230615624481369,4.7439092938893,5.876292777720848,5.4950031827657675,5.718600926434285,1.132383483831548
CAP1,0.00033451295836506794,0.0230615624481369,10.633969792130033,11.414928664034633,11.228561018875325,11.28670863053235,0.7809588719046001
GPX4,0.0003337913351644901,0.0230615624481369,11.069368208585379,10.433311341636779,10.515209267377074,10.83864945972026,0.6360568669486
CDC42SE1,0.00034036638733835983,0.023113871150586728,7.009995595715226,7.96972431807234,7.802505626023318,7.829824987769837,0.9597287223571147
SLC22A4,0.00034370294927407654,0.023189382156847727,4.863820757590842,6.825994934671037,7.130822465572976,6.760414877191754,2.267001707982134
MARCKS,0.000343407837283205,0.023189382156847727,8.342200636545904,9.150003382953626,9.11493000622154,9.336563638244517,0.9943630016986127
DDX39A,0.0003449288686086532,0.02319702275081678,8.996021728422114,10.035834245795298,9.743410918695787,9.705033858091614,1.0398125173731838
NFIL3,0.00034843593373602683,0.023357531660863944,7.459256701541384,8.824847848198836,8.910525345654891,8.753449359876983,1.4512686441135072
SVIP,0.0003541241449483525,0.023662756967574528,6.017576587563639,5.1027692013738974,5.2725544911891005,5.204414499592193,0.9148073861897412
DEPDC1,0.00035681238695998546,0.02369052434185279,4.023640985564401,4.916146680722104,6.377827500145181,5.129958753052224,2.35418651458078
THY1,0.0003558940478990201,0.02369052434185279,7.780753900458656,8.495626254197932,9.020210260043726,9.575274280196362,1.7945203797377065
CTNNA1,0.00035919015988600787,0.02377268715334442,8.758363413914243,8.843193064246831,9.126895940271249,8.821943172661776,0.36853252635700606
P4HA3,0.0003648085959866952,0.024068131674463995,4.261753410475599,4.63342280453884,4.892744991229125,5.030134370899664,0.7683809604240652
CCR1,0.00037169456686676815,0.024305292016588265,5.896318635719756,8.469275268442152,8.411401982919585,8.401775916773587,2.572956632722396
IL13RA1,0.000369576158062636,0.024305292016588265,5.974052606138385,7.812392457780319,8.24721239101301,7.841439623432218,2.2731597848746246
CRIP1,0.00037270791764331264,0.024305292016588265,10.89448520950562,9.047344962304871,8.737071615956381,8.711352971153458,2.1831322383521616
COTL1,0.000374232479725865,0.024305292016588265,7.451204057757416,9.34806243167398,9.157972187329541,9.10110234669126,1.8968583739165643
FOXO1,0.0003732985292865109,0.024305292016588265,8.522698789382526,7.3085900015990815,7.345387150569806,7.585136756031815,1.2141087877834442
